Date,Open,High,Low,Close,Volume,Adj Close
2006-11-10,610.751,612.08,606.451,608.091,12801600,344.498
2006-11-13,609.421,618.285,608.242,612.08,9820100,346.758
2006-11-14,611.637,616.956,609.421,616.069,10278600,349.018
2006-11-15,619.172,622.62,615.626,619.615,12651700,351.027
2006-11-16,634.684,662.607,634.684,661.72,32887200,374.881
2006-11-17,661.277,661.72,637.344,640.889,17187200,363.079
2006-11-20,634.684,644.834,634.684,641.776,15487300,363.582
2006-11-21,639.116,650.64,639.116,640.889,19512100,363.079
2006-11-22,640.003,645.051,633.08,636.014,26072100,360.317
2006-11-23,639.56,640.889,624.934,632.911,10262200,358.56
2006-11-24,634.241,643.105,627.15,639.56,6337800,362.326
2006-11-27,633.355,643.549,630.695,630.695,12517500,357.304
2006-11-28,632.911,634.152,623.604,624.934,15370800,354.04
2006-11-29,619.615,629.366,614.296,622.274,18407500,358.791
2006-11-30,620.058,622.274,608.091,609.421,23546900,351.381
2006-12-01,615.183,624.934,528.756,621.831,29156400,358.536
2006-12-04,625.377,631.139,614.825,628.036,13905000,362.114
2006-12-05,627.593,636.9,626.547,634.241,12817500,365.691
2006-12-06,638.673,641.776,632.468,635.571,9028300,366.458
2006-12-07,633.798,644.741,632.911,642.219,8024900,370.291
2006-12-08,641.332,643.549,633.798,637.344,9876900,367.48
2006-12-11,641.776,646.208,633.798,639.56,6756200,368.758
2006-12-12,637.787,648.335,633.355,634.241,6451000,365.691
2006-12-13,634.241,659.948,634.241,656.845,26811900,378.724
2006-12-14,656.845,662.607,655.531,662.607,11631300,382.047
2006-12-15,660.391,663.936,654.718,660.834,15732600,381.024
2006-12-18,657.731,665.709,657.731,663.05,10024600,382.302
2006-12-19,663.493,670.141,655.531,664.38,6936400,383.069
2006-12-20,664.823,667.039,653.743,655.072,7729200,377.702
2006-12-21,656.402,657.731,648.867,651.526,4892200,375.658
2006-12-22,653.299,657.288,648.424,656.845,3463600,378.724
2006-12-25,656.845,656.845,656.845,656.845,0,378.724
2006-12-26,656.845,656.845,656.845,656.845,0,378.724
2006-12-27,667.039,667.482,652.617,657.288,2874600,378.98
2006-12-28,661.277,663.936,654.629,660.834,3034000,381.024
2006-12-29,660.834,661.583,650.197,653.299,3715400,376.68
2007-01-01,653.299,653.299,653.299,653.299,0,376.68
2007-01-02,651.97,664.38,651.97,663.05,11353800,382.302
2007-01-03,667.925,1287.1,658.618,659.948,15711500,380.514
2007-01-04,657.731,659.948,649.514,653.299,11044800,376.68
2007-01-05,651.526,653.299,636.014,638.23,13251900,367.991
2007-01-08,639.56,652.058,632.025,638.673,14371600,368.247
2007-01-09,638.673,646.003,636.457,638.23,19470600,367.991
2007-01-10,634.241,639.56,635.571,635.571,8878200,366.458
2007-01-11,637.344,649.754,629.809,647.981,12833300,373.614
2007-01-12,648.867,650.64,643.105,648.424,16520600,373.869
2007-01-15,648.424,655.515,646.208,652.413,8495900,376.169
2007-01-16,653.743,659.948,648.867,652.856,12841800,376.424
2007-01-17,657.731,667.925,652.413,656.402,16621600,378.469
2007-01-18,655.515,662.607,654.647,656.402,0,378.469
2007-01-19,656.402,659.948,647.537,653.299,14183000,376.68
2007-01-22,653.743,658.175,653.743,654.629,7902700,377.447
2007-01-23,655.072,659.504,652.572,656.845,6367000,378.724
2007-01-24,656.845,672.801,654.186,667.925,13864100,385.113
2007-01-25,665.266,670.735,662.164,663.05,8325700,382.302
2007-01-26,664.823,668.369,658.175,665.709,10973400,383.835
2007-01-29,667.482,674.574,665.266,672.358,8509200,387.669
2007-01-30,673.687,682.995,682.995,682.995,21862300,393.802
2007-01-31,681.222,693.189,677.676,680.779,15878700,392.524
2007-02-01,686.984,691.859,680.779,690.086,12295300,397.891
2007-02-02,687.87,692.462,685.503,688.757,12615600,397.124
2007-02-05,686.097,689.909,681.665,687.87,6437300,396.613
2007-02-06,688.313,693.687,515.016,690.086,16451300,397.891
2007-02-07,687.87,695.848,686.54,694.962,14039800,400.702
2007-02-08,695.848,699.837,692.745,696.734,15476200,401.724
2007-02-09,697.178,705.155,694.518,705.155,13838800,406.579
2007-02-12,702.053,708.418,702.053,706.485,13339200,407.346
2007-02-13,710.474,710.474,699.837,702.053,8561700,404.79
2007-02-14,701.167,707.928,697.621,704.269,10504900,406.068
2007-02-15,706.485,707.372,698.88,704.712,7356800,406.324
2007-02-16,704.712,704.712,261.497,701.167,5722400,404.28
2007-02-19,705.599,705.599,695.848,696.734,6550600,401.724
2007-02-20,698.95,698.95,690.973,693.632,5960700,399.935
2007-02-21,696.734,700.28,685.211,686.984,9359400,396.102
2007-02-22,691.416,703.383,683.881,696.291,46094900,401.468
2007-02-23,702.939,702.939,685.211,693.632,6740500,399.935
2007-02-26,696.291,707.372,696.291,701.61,5109000,404.535
2007-02-27,700.28,701.61,689.2,691.416,10960800,398.657
2007-02-28,686.984,694.518,673.687,676.346,18701800,389.968
2007-03-01,678.119,688.757,656.907,665.266,15388900,383.58
2007-03-02,664.823,672.801,659.504,671.028,10024500,386.902
2007-03-05,660.391,668.812,658.999,667.482,12893900,384.857
2007-03-06,667.925,670.585,659.504,666.596,16384800,384.347
2007-03-07,676.346,677.676,659.504,674.574,8097500,388.947
2007-03-08,674.574,684.324,672.801,683.438,9244300,394.057
2007-03-09,683.881,687.906,678.687,684.768,7503500,394.824
2007-03-12,688.313,691.416,678.563,679.449,7109500,391.757
2007-03-13,681.665,707.017,675.017,677.676,12072000,390.735
2007-03-14,672.801,675.903,663.493,663.493,9466400,382.557
2007-03-15,668.369,675.46,662.164,671.028,28448000,386.902
2007-03-16,668.369,679.006,668.049,676.346,27975100,389.968
2007-03-19,679.449,685.211,672.358,684.324,23270000,394.568
2007-03-20,682.552,690.086,678.119,688.757,9935400,397.124
2007-03-21,685.654,697.178,685.654,695.848,8580600,401.213
2007-03-22,704.269,704.269,691.859,695.848,6573300,401.213
2007-03-23,693.632,699.837,690.973,694.518,6849700,400.446
2007-03-26,694.962,696.291,686.097,686.097,1621000,395.591
2007-03-27,690.973,698.507,686.984,691.416,10743800,398.657
2007-03-28,692.302,700.254,687.941,698.95,10241700,403.001
2007-03-29,699.394,700.723,691.114,698.064,14962500,402.49
2007-03-30,700.723,710.031,695.405,706.928,10318800,407.601
2007-04-02,708.701,711.36,702.939,708.258,11401800,408.368
2007-04-03,709.144,730.091,709.144,723.327,18490800,417.057
2007-04-04,726.43,726.873,714.02,714.463,9567000,411.946
2007-04-05,714.463,721.998,713.133,718.895,8033100,414.501
2007-04-06,718.895,718.895,718.895,718.895,0,414.501
2007-04-09,718.895,718.895,718.895,718.895,0,414.501
2007-04-10,717.566,724.214,716.059,721.111,7903300,415.779
2007-04-11,724.657,724.657,716.679,723.771,9242400,417.313
2007-04-12,723.771,725.987,709.251,714.906,10323900,412.201
2007-04-13,714.906,719.782,709.588,711.36,12699800,410.157
2007-04-16,711.36,714.906,705.599,708.701,19095900,408.624
2007-04-17,704.712,709.144,431.248,696.734,17483800,401.724
2007-04-18,693.632,702.053,697.621,697.621,9450800,402.235
2007-04-19,690.973,698.88,686.984,696.291,5886100,401.468
2007-04-20,701.167,703.383,693.189,697.621,12120800,402.235
2007-04-23,698.064,701.61,692.302,698.95,7686400,403.001
2007-04-24,703.383,703.502,692.019,696.291,6190900,401.468
2007-04-25,695.848,701.167,693.932,697.178,11556700,401.98
2007-04-26,702.053,703.431,694.075,695.848,11964700,401.213
2007-04-27,697.178,700.28,690.529,691.416,12601700,398.657
2007-04-30,688.313,698.507,686.984,697.178,10563000,401.98
2007-05-01,694.075,697.178,688.313,689.2,6716700,397.38
2007-05-02,693.189,696.734,682.108,686.984,46380500,396.102
2007-05-03,685.654,698.064,685.211,696.734,28674100,401.724
2007-05-04,695.405,703.383,692.302,694.075,14333700,400.191
2007-05-07,694.075,694.075,694.075,694.075,0,400.191
2007-05-08,691.859,695.848,684.768,687.87,23086500,396.613
2007-05-09,686.984,693.189,685.654,686.984,17172300,396.102
2007-05-10,692.302,692.302,678.563,679.892,29462400,392.013
2007-05-11,678.563,683.465,666.09,680.779,31503000,392.524
2007-05-14,680.779,687.87,680.779,685.211,16895100,395.08
2007-05-15,682.552,687.427,678.119,682.552,17429900,393.547
2007-05-16,681.222,685.351,676.346,682.995,13076200,393.802
2007-05-17,683.438,688.313,669.698,672.801,47271100,387.924
2007-05-18,670.141,679.449,669.255,677.676,32715200,390.735
2007-05-21,679.892,686.54,676.346,682.108,19339600,393.291
2007-05-22,683.438,686.984,678.47,682.552,24055500,393.547
2007-05-23,679.449,698.507,678.563,687.427,27341900,396.357
2007-05-24,690.973,696.291,682.046,690.973,89897200,398.402
2007-05-25,687.87,692.302,684.768,684.768,15549200,394.824
2007-05-28,684.768,684.768,684.768,684.768,0,394.824
2007-05-29,686.984,693.472,681.036,686.984,47000800,396.102
2007-05-30,680.335,691.859,679.892,691.859,31049200,398.913
2007-05-31,692.302,698.064,690.086,694.075,16624600,400.191
2007-06-01,692.302,700.28,692.302,698.95,10267100,403.001
2007-06-04,700.28,702.443,690.086,692.745,11652900,399.424
2007-06-05,691.416,695.848,677.41,689.643,12093800,397.635
2007-06-06,678.563,691.416,657.288,657.288,19924600,389.021
2007-06-07,657.288,670.407,647.537,652.413,22952800,386.135
2007-06-08,651.97,652.652,635.571,638.23,24109600,377.741
2007-06-11,640.889,645.321,637.53,644.435,34029900,381.413
2007-06-12,646.208,646.208,641.811,646.208,27160300,382.463
2007-06-13,643.549,648.424,640.003,642.662,10489200,380.364
2007-06-14,647.537,648.424,640.685,647.094,26716600,382.987
2007-06-15,647.094,660.391,647.094,657.288,27200300,389.021
2007-06-18,662.164,663.05,650.197,651.083,9033000,385.348
2007-06-19,653.743,661.72,650.64,657.288,17525900,389.021
2007-06-20,656.845,660.834,652.413,656.402,28953700,388.496
2007-06-21,653.743,667.848,644.878,649.31,23230400,384.299
2007-06-22,641.776,643.992,634.241,637.787,23599000,377.479
2007-06-25,636.014,655.938,632.708,640.889,15079600,379.315
2007-06-26,638.23,643.992,636.014,638.673,23586200,378.003
2007-06-27,636.457,650.197,635.659,644.435,20292000,381.413
2007-06-28,647.094,658.618,645.321,656.845,21778200,388.758
2007-06-29,659.504,661.277,649.754,654.186,31171900,387.185
2007-07-02,654.629,655.515,650.197,651.526,11340000,385.61
2007-07-03,654.629,661.72,654.629,657.731,15756400,389.283
2007-07-04,655.072,659.823,651.97,653.299,12000200,386.66
2007-07-05,653.299,654.07,638.336,640.003,21536600,378.79
2007-07-06,638.23,644.435,633.798,640.446,15644600,379.053
2007-07-09,638.673,647.981,637.787,643.105,10741200,380.626
2007-07-10,643.105,650.64,634.241,634.241,18789300,375.38
2007-07-11,630.252,635.127,626.706,626.706,19084300,370.92
2007-07-12,625.377,628.231,620.058,624.047,27170100,369.347
2007-07-13,626.706,630.252,620.945,624.047,21439200,369.347
2007-07-16,627.15,631.582,622.717,630.252,15307500,373.019
2007-07-17,625.82,629.809,619.615,621.388,31950400,367.773
2007-07-18,614.296,629.57,614.296,621.388,21614200,367.773
2007-07-19,622.717,650.02,621.831,637.787,37096800,377.479
2007-07-20,633.798,644.435,633.798,636.457,22335600,376.692
2007-07-23,634.684,640.446,631.139,633.798,12848700,375.118
2007-07-24,629.809,633.354,617.842,618.729,20760300,366.199
2007-07-25,616.069,623.604,607.205,608.535,15377600,360.166
2007-07-26,607.205,630.874,607.081,608.978,22700800,360.428
2007-07-27,603.659,629.366,602.773,621.388,36916100,367.773
2007-07-30,619.172,619.172,607.085,608.091,19393200,359.903
2007-07-31,610.307,627.416,607.205,622.717,23844100,368.559
2007-08-01,614.74,641.532,611.637,620.058,26124500,366.986
2007-08-02,623.161,640.003,620.945,635.571,17604300,376.167
2007-08-03,632.468,637.787,627.593,631.139,12781100,373.544
2007-08-06,628.036,639.56,624.238,633.355,13993200,374.856
2007-08-07,638.23,647.981,633.355,647.094,11353200,382.987
2007-08-08,648.867,651.083,634.241,635.127,26589700,375.904
2007-08-09,635.571,654.186,632.468,648.424,30289200,383.774
2007-08-10,637.344,659.948,633.798,636.014,27973700,376.429
2007-08-13,635.127,647.981,629.809,644.878,16391500,381.676
2007-08-14,643.105,653.256,636.457,639.56,13217500,378.528
2007-08-15,636.457,645.765,633.355,636.9,9059600,376.954
2007-08-16,620.945,633.355,617.399,618.285,23562500,365.936
2007-08-17,619.615,634.241,610.223,630.252,30414900,373.019
2007-08-20,628.922,639.116,613.853,633.798,9066600,375.118
2007-08-21,637.787,640.889,617.067,628.036,11018900,371.708
2007-08-22,629.809,640.003,629.366,637.344,13489000,377.217
2007-08-23,640.446,643.105,633.798,635.571,11726200,376.167
2007-08-24,635.127,649.31,633.355,647.094,8293100,382.987
2007-08-27,647.094,647.094,647.094,647.094,0,382.987
2007-08-28,645.321,647.981,640.003,643.549,9955800,380.889
2007-08-29,643.549,646.873,637.344,641.332,13141100,379.577
2007-08-30,644.435,649.754,640.685,648.867,6596000,384.037
2007-08-31,651.97,659.504,640.055,658.175,10976900,389.546
2007-09-03,663.493,663.626,651.526,655.072,5662500,387.709
2007-09-04,653.299,662.164,648.867,661.277,6183900,391.381
2007-09-05,659.504,661.518,643.992,645.321,10460700,381.938
2007-09-06,648.867,652.413,637.787,646.651,10692500,382.725
2007-09-07,643.992,650.609,638.23,639.56,7050200,378.528
2007-09-10,642.219,647.094,636.9,636.9,7972600,376.954
2007-09-11,644.435,652.413,641.332,650.64,9400400,385.086
2007-09-12,652.856,655.072,647.981,653.299,5323400,386.66
2007-09-13,659.061,667.039,649.754,663.936,12775000,392.955
2007-09-14,659.061,668.705,656.402,659.948,10449100,390.595
2007-09-17,660.391,666.153,656.845,658.618,11671500,389.808
2007-09-18,659.504,678.365,656.845,675.903,13398300,400.038
2007-09-19,686.54,696.291,660.683,689.643,21876200,408.17
2007-09-20,689.2,693.632,682.995,689.2,9907400,407.908
2007-09-21,688.757,693.189,669.255,672.801,23981300,398.202
2007-09-24,671.028,676.901,668.51,674.574,6865700,399.251
2007-09-25,675.903,692.745,675.903,691.416,16679900,409.22
2007-09-26,694.962,704.712,691.859,700.723,18468100,414.728
2007-09-27,701.167,704.269,693.189,695.405,10593500,411.58
2007-09-28,697.621,698.507,686.984,694.962,8715700,411.318
2007-10-01,689.2,700.28,687.87,697.621,6330100,412.892
2007-10-02,698.507,700.28,684.768,686.984,10615300,406.596
2007-10-03,686.54,690.973,680.335,686.097,7084400,406.071
2007-10-04,682.552,692.302,682.552,685.654,9161800,405.809
2007-10-05,686.54,690.529,679.892,684.324,13272500,405.022
2007-10-08,682.995,685.654,675.017,675.017,8202500,399.514
2007-10-09,672.801,685.211,672.358,683.881,8518600,404.76
2007-10-10,688.313,688.757,674.13,679.449,8527300,402.137
2007-10-11,679.006,688.313,676.346,686.984,6247600,406.596
2007-10-12,686.097,692.745,685.654,691.859,10280000,409.482
2007-10-15,693.189,694.075,686.097,686.984,6182700,406.596
2007-10-16,685.654,695.405,664.823,691.416,7355300,409.22
2007-10-17,694.518,698.064,689.2,698.064,5812200,413.154
2007-10-18,698.064,702.939,693.034,696.291,11392700,412.105
2007-10-19,698.064,701.61,690.973,694.075,8138700,410.793
2007-10-22,682.108,694.962,681.665,690.529,7208900,408.695
2007-10-23,695.848,704.712,686.324,700.28,11889400,414.466
2007-10-24,702.496,703.826,692.302,697.621,7656000,412.892
2007-10-25,703.383,708.701,698.507,707.815,7761900,418.925
2007-10-26,705.599,713.133,702.939,709.588,8127900,419.975
2007-10-29,711.36,714.02,701.167,704.712,9174900,417.089
2007-10-30,699.394,711.804,698.95,710.031,7336100,420.237
2007-10-31,709.588,715.793,702.585,710.474,8318400,420.499
2007-11-01,703.383,710.031,699.837,703.826,6228900,416.564
2007-11-02,700.723,709.588,698.064,704.712,7486200,417.089
2007-11-05,702.939,709.588,697.621,704.269,5532800,416.827
2007-11-06,708.701,708.701,695.848,698.95,7701900,413.679
2007-11-07,699.837,708.258,694.962,700.723,6733000,414.728
2007-11-08,706.042,706.042,694.075,697.621,11804200,412.892
2007-11-09,698.95,708.258,695.848,700.28,10775200,414.466
2007-11-12,695.848,700.28,690.086,696.734,9286800,412.367
2007-11-13,690.973,697.178,686.54,692.302,12797000,409.744
2007-11-14,691.859,698.711,685.211,691.416,12878700,409.22
2007-11-15,687.87,695.848,686.097,692.302,8777200,409.744
2007-11-16,691.416,709.588,689.776,704.269,11308700,416.827
2007-11-19,703.383,712.247,698.507,698.95,10191200,413.679
2007-11-20,699.837,704.269,692.302,694.962,9960700,411.318
2007-11-21,689.2,695.848,682.552,684.324,6318500,405.022
2007-11-22,689.643,712.69,687.427,707.372,7941100,418.663
2007-11-23,707.815,715.793,702.053,710.917,7317300,420.761
2007-11-26,718.895,726.873,713.577,722.441,12320300,427.582
2007-11-27,718.895,725.543,711.804,718.895,5423200,425.483
2007-11-28,715.349,721.998,704.712,718.895,11279200,432.522
2007-11-29,724.657,729.976,715.793,729.976,5489100,439.189
2007-11-30,730.419,735.294,724.214,728.203,12036800,438.123
2007-12-03,726.873,733.078,720.003,722.884,9579000,434.922
2007-12-04,725.1,730.862,715.349,718.895,12752100,432.522
2007-12-05,722.441,732.635,716.236,729.089,7503100,438.656
2007-12-06,729.089,736.181,723.327,733.964,6572500,441.589
2007-12-07,738.397,741.942,733.078,739.726,7650700,445.055
2007-12-10,737.067,752.58,735.294,744.602,8980900,447.989
2007-12-11,750.363,750.363,739.283,744.602,6944700,447.989
2007-12-12,736.624,753.023,736.624,744.602,11291900,447.989
2007-12-13,737.51,743.715,726.873,727.316,10035500,437.589
2007-12-14,728.646,748.591,728.203,746.374,7098200,449.055
2007-12-17,740.169,751.25,736.624,743.715,8968900,447.455
2007-12-18,740.613,745.931,731.305,733.078,9032100,441.056
2007-12-19,737.067,737.51,723.771,731.748,6639600,440.255
2007-12-20,734.851,753.466,727.635,732.192,3371200,440.523
2007-12-21,741.942,751.25,739.726,739.726,14368100,445.055
2007-12-24,732.635,743.715,724.214,728.646,2085300,438.389
2007-12-25,728.646,728.646,728.646,728.646,0,438.389
2007-12-26,728.646,728.646,728.646,728.646,0,438.389
2007-12-27,726.43,750.363,726.43,749.477,4605400,450.922
2007-12-28,745.931,751.25,742.829,744.602,3445800,447.989
2007-12-31,749.034,749.034,733.964,739.283,1589600,444.789
2008-01-01,739.283,739.283,739.283,739.283,0,444.789
2008-01-02,736.181,748.147,732.192,734.408,4446500,441.856
2008-01-03,730.862,749.477,742.829,742.829,10692700,446.922
2008-01-04,747.261,751.693,738.84,741.942,5697100,446.389
2008-01-07,742.829,760.557,741.61,759.228,7190700,456.789
2008-01-08,761.887,768.092,745.488,747.704,7951900,449.855
2008-01-09,746.818,763.217,746.818,758.785,8653000,456.522
2008-01-10,761.001,767.649,753.909,764.99,6744200,460.255
2008-01-11,764.546,764.99,735.294,741.056,13850300,445.856
2008-01-14,739.726,757.012,736.181,750.807,10916400,451.722
2008-01-15,745.488,757.012,726.873,726.873,7706400,437.322
2008-01-16,728.646,736.181,716.014,716.679,14864500,431.189
2008-01-17,723.327,734.408,714.906,732.192,12452300,440.523
2008-01-18,729.532,748.147,727.316,741.942,12112500,446.389
2008-01-21,734.408,742.829,703.826,703.826,13113200,423.456
2008-01-22,691.416,730.419,692.302,692.302,25487200,416.523
2008-01-23,704.269,704.269,662.607,663.05,22799700,398.923
2008-01-24,682.552,685.211,665.709,682.108,16607100,410.39
2008-01-25,686.097,697.178,675.46,689.643,13496900,414.923
2008-01-28,684.768,691.416,678.563,686.984,9266500,413.323
2008-01-29,690.086,701.61,680.335,701.61,9690600,422.123
2008-01-30,699.394,705.155,693.632,699.394,9507500,420.79
2008-01-31,693.189,704.712,675.017,686.097,21779600,412.79
2008-02-01,690.529,695.848,682.995,695.848,12566500,418.656
2008-02-04,698.064,702.053,693.632,698.507,5923800,420.256
2008-02-05,698.507,700.28,679.892,682.995,7717500,410.923
2008-02-06,678.119,698.507,675.903,694.075,9348800,417.59
2008-02-07,689.643,698.064,679.892,679.892,10548200,409.056
2008-02-08,686.984,688.757,679.892,688.757,7033000,414.39
2008-02-11,684.324,693.632,679.892,681.665,5501700,410.123
2008-02-12,684.768,696.291,679.449,693.632,10674500,417.323
2008-02-13,689.643,701.61,685.211,698.064,7687100,419.99
2008-02-14,699.837,703.826,692.302,700.723,8719700,421.589
2008-02-15,700.723,704.269,682.108,687.427,8051800,413.59
2008-02-18,687.87,702.053,687.87,700.723,6978300,421.589
2008-02-19,695.848,701.167,688.313,694.962,6917600,418.123
2008-02-20,686.54,691.416,687.87,687.87,11108500,413.856
2008-02-21,689.643,694.075,673.687,675.017,8167700,406.123
2008-02-22,670.141,684.768,662.607,675.903,9387400,406.656
2008-02-25,678.563,684.324,674.13,680.335,6625900,409.323
2008-02-26,682.995,683.438,665.709,672.801,12239200,404.79
2008-02-27,675.903,682.108,667.039,679.892,8312800,409.056
2008-02-28,675.903,677.233,654.186,654.186,16854300,393.59
2008-02-29,651.97,656.943,646.208,650.197,14312500,391.19
2008-03-03,642.662,647.094,630.695,632.468,9405300,380.524
2008-03-04,633.355,642.662,629.809,641.776,13914400,386.124
2008-03-05,650.64,653.299,640.003,641.776,7414400,386.124
2008-03-06,645.765,653.299,641.776,644.435,6871200,387.724
2008-03-07,641.332,645.321,632.025,635.571,9334100,382.391
2008-03-10,636.457,643.105,629.809,635.127,8590700,382.124
2008-03-11,635.127,644.878,632.911,635.127,10854700,382.124
2008-03-12,638.23,639.116,628.036,629.809,9127100,378.924
2008-03-13,633.195,640.003,625.377,639.56,11851300,384.791
2008-03-14,641.332,643.992,630.695,639.116,9536700,384.524
2008-03-17,634.241,640.446,628.479,631.582,10702400,379.991
2008-03-18,639.56,649.754,632.025,649.31,8526100,390.657
2008-03-19,654.629,655.959,640.003,651.083,10366500,391.723
2008-03-20,645.765,655.515,637.344,637.344,13749600,383.457
2008-03-21,637.344,637.344,637.344,637.344,0,383.457
2008-03-24,637.344,637.344,637.344,637.344,0,383.457
2008-03-25,648.867,655.072,636.014,642.219,12287200,386.39
2008-03-26,634.684,646.208,633.355,633.355,8250500,381.057
2008-03-27,632.025,641.332,622.274,626.263,13576600,376.79
2008-03-28,627.593,630.252,614.296,615.626,12957100,370.391
2008-03-31,609.864,623.161,606.318,612.967,12491200,368.791
2008-04-01,613.853,636.457,613.254,634.241,10264600,381.59
2008-04-02,634.684,642.219,629.419,637.787,8925300,383.724
2008-04-03,642.219,647.094,638.23,645.321,7816100,388.257
2008-04-04,647.094,649.31,637.787,645.321,5948400,388.257
2008-04-07,651.083,651.083,643.105,644.435,4885500,387.724
2008-04-08,651.083,650.64,638.673,647.094,4198600,389.323
2008-04-09,647.981,647.981,635.127,635.127,6578200,382.124
2008-04-10,636.9,647.981,631.582,644.878,6766600,387.99
2008-04-11,646.651,651.97,639.56,640.889,4428600,385.59
2008-04-14,639.56,646.651,637.787,641.776,5243600,386.124
2008-04-15,641.776,645.321,636.9,642.662,6535700,386.657
2008-04-16,647.094,648.114,637.027,642.219,7673900,386.39
2008-04-17,647.094,647.094,632.787,635.571,7530300,382.391
2008-04-18,637.787,642.662,628.922,631.139,8861100,379.724
2008-04-21,630.695,633.798,618.285,621.831,7651700,374.124
2008-04-22,617.842,625.82,615.183,622.717,5225300,374.657
2008-04-23,621.388,626.263,609.864,620.501,12156800,373.324
2008-04-24,622.274,637.787,619.172,636.014,9083500,382.657
2008-04-25,643.992,643.992,624.934,629.809,10403800,378.924
2008-04-28,632.025,634.737,622.717,626.263,3912100,376.79
2008-04-29,624.49,628.922,614.296,616.512,7074000,370.924
2008-04-30,616.512,624.047,612.967,620.945,7162100,373.591
2008-05-01,619.615,630.695,612.967,629.366,2809100,378.657
2008-05-02,637.787,637.787,627.15,632.025,7318400,380.257
2008-05-05,632.025,632.025,632.025,632.025,0,380.257
2008-05-06,628.922,634.241,622.274,626.706,5212500,377.057
2008-05-07,624.934,628.665,620.945,624.047,6910900,375.457
2008-05-08,620.501,630.252,613.183,628.922,5578700,378.39
2008-05-09,627.15,627.593,620.058,624.047,4087300,375.457
2008-05-12,623.604,636.457,623.604,632.025,4965200,380.257
2008-05-13,634.241,637.344,622.717,629.809,6939400,378.924
2008-05-14,632.911,642.219,628.479,642.219,10223500,386.39
2008-05-15,638.23,642.662,632.025,634.684,13176800,381.857
2008-05-16,637.344,655.959,636.989,644.878,12534500,387.99
2008-05-19,643.549,656.402,639.56,654.629,13691900,393.857
2008-05-20,655.072,655.515,642.219,642.219,8700500,386.39
2008-05-21,643.105,650.197,639.116,643.549,33336000,387.191
2008-05-22,641.776,655.072,638.23,650.64,13433700,391.457
2008-05-23,651.526,657.731,644.878,647.981,8059100,389.857
2008-05-26,647.981,647.981,647.981,647.981,0,389.857
2008-05-27,648.867,652.413,643.992,648.867,7609200,390.39
2008-05-28,653.299,667.925,648.424,664.38,12058900,399.724
2008-05-29,667.039,668.369,654.186,661.72,9279700,398.123
2008-05-30,666.153,666.153,650.197,661.277,9603400,397.857
2008-06-02,658.618,661.277,648.867,649.31,6381700,390.657
2008-06-03,651.083,665.709,648.424,663.493,7401500,399.19
2008-06-04,651.97,663.858,634.241,638.23,8288300,396.726
2008-06-05,640.003,643.549,630.695,633.798,5863800,393.971
2008-06-06,633.355,645.321,621.831,623.604,6369700,387.635
2008-06-09,621.388,631.139,621.388,628.036,7925300,390.39
2008-06-10,623.604,628.479,618.285,623.604,9940500,387.635
2008-06-11,611.637,624.934,611.637,620.945,12294400,385.982
2008-06-12,621.388,622.717,613.853,616.956,11117500,383.502
2008-06-13,610.751,622.274,603.659,620.501,12597900,385.706
2008-06-16,617.399,622.717,607.205,612.08,8904200,380.472
2008-06-17,611.194,624.934,610.751,616.512,9098600,383.226
2008-06-18,615.626,621.831,609.421,614.74,6115200,382.125
2008-06-19,608.535,621.831,609.421,613.853,0,381.574
2008-06-20,613.853,1073.47,596.125,596.125,10410700,370.554
2008-06-23,598.341,614.296,596.479,611.637,8080600,380.196
2008-06-24,609.864,613.853,590.806,593.022,26725000,368.625
2008-06-25,596.125,599.227,583.714,589.92,10533900,366.697
2008-06-26,588.59,590.806,577.066,577.066,7016100,358.707
2008-06-27,577.066,583.271,565.986,569.532,11886300,354.023
2008-06-30,571.748,586.374,568.645,585.487,6769700,363.941
2008-07-01,579.726,585.221,566.961,568.202,9866800,353.197
2008-07-02,570.418,581.055,568.202,574.85,12256400,357.329
2008-07-03,572.634,588.147,570.418,586.374,0,364.493
2008-07-04,585.931,588.147,578.839,578.839,6269600,359.809
2008-07-07,587.703,594.352,578.396,594.352,6939200,369.452
2008-07-08,582.828,607.205,581.498,604.989,10021900,376.064
2008-07-09,608.091,612.523,597.011,601.886,8327300,374.135
2008-07-10,592.579,619.152,586.374,587.26,7550600,365.043
2008-07-11,587.26,593.908,570.861,571.304,7954000,355.125
2008-07-14,579.726,588.59,574.407,583.271,0,362.564
2008-07-15,581.498,584.158,570.418,575.293,6296100,357.605
2008-07-16,579.726,586.374,576.623,579.726,9021800,360.36
2008-07-17,583.714,587.26,572.634,579.726,12190200,360.36
2008-07-18,583.714,592.136,579.726,592.136,12013900,368.074
2008-07-21,587.703,596.568,581.055,590.363,9432900,366.972
2008-07-22,598.784,612.08,592.136,608.978,9532600,378.543
2008-07-23,611.194,616.956,606.762,611.637,8461200,380.196
2008-07-24,617.399,619.615,600.557,605.432,7236900,376.339
2008-07-25,604.102,615.183,593.022,597.897,7906600,371.655
2008-07-28,598.341,599.963,588.857,589.033,5522300,366.145
2008-07-29,585.044,603.659,583.271,597.454,7021800,371.38
2008-07-30,598.341,604.102,593.031,597.897,6521200,371.655
2008-07-31,597.897,600.113,589.033,592.136,6753700,368.074
2008-08-01,589.92,593.908,575.293,579.282,11347900,360.084
2008-08-04,586.817,588.147,577.953,584.601,5501600,363.39
